Frequency (Hz)	Level (dB)
18863.085938	-112.628021
18868.469238	-112.031349
18873.852539	-111.895721
18879.235840	-112.957054
18884.619141	-113.611702
18890.002441	-111.853142
18895.385742	-111.744781
18900.769043	-113.802437
18906.152344	-113.202606
18911.535645	-113.745049
18916.918945	-114.100616
18922.302246	-114.430695
18927.685547	-114.499809
18933.068848	-113.280128
18938.452148	-111.537964
18943.835449	-110.999680
18949.218750	-113.246544
18954.602051	-114.018822
18959.985352	-112.974472
18965.368652	-113.651489
18970.751953	-114.192146
18976.135254	-115.312195
18981.518555	-113.545715
18986.901855	-111.457726
18992.285156	-110.647980
18997.668457	-109.109192
19003.051758	-109.929749
19008.435059	-110.548904
19013.818359	-108.517731
19019.201660	-105.281235
19024.584961	-105.599586
19029.968262	-108.697105
19035.351562	-106.025749
19040.734863	-104.187881
19046.118164	-98.335197
19051.501465	-100.014465
19056.884766	-102.685501
19062.268066	-102.958008
19067.651367	-102.465759
19073.034668	-102.701324
19078.417969	-101.262230
19083.801270	-101.860222
19089.184570	-105.742683
19094.567871	-112.145584
19099.951172	-116.280045
19105.334473	-117.036438
19110.717773	-115.228546
19116.101074	-116.195862
19121.484375	-116.296776
19126.867676	-115.157990
19132.250977	-115.202904
19137.634277	-116.326904
19143.017578	-116.938431
19148.400879	-117.095444
19153.784180	-116.357681
19159.167480	-116.599113
19164.550781	-115.792740
19169.934082	-116.213074
19175.317383	-117.472977
19180.700684	-117.989662
19186.083984	-117.162895
19191.467285	-115.846947
19196.850586	-116.380844
19202.233887	-118.275406
19207.617188	-113.952637
19213.000488	-116.414597
19218.383789	-115.109116
19223.767090	-112.751404
19229.150391	-112.662949
19234.533691	-114.127708
19239.916992	-115.048683
19245.300293	-114.047318
19250.683594	-115.511261
19256.066895	-116.762032
19261.450195	-117.394638
19266.833496	-115.830467
19272.216797	-115.061882
19277.600098	-115.056679
19282.983398	-116.375092
19288.366699	-115.308754
19293.750000	-114.693985
19299.133301	-114.928177
19304.516602	-113.736809
19309.899902	-115.867783
19315.283203	-117.193626
19320.666504	-117.660965
19326.049805	-117.421631
19331.433105	-116.078262
19336.816406	-115.837944
19342.199707	-115.765938
19347.583008	-115.872391
19352.966309	-117.398468
19358.349609	-118.256416
19363.732910	-117.076698
19369.116211	-114.771591
19374.499512	-111.829971
19379.882812	-111.225044
19385.266113	-110.948097
19390.649414	-108.577988
19396.032715	-107.605476
19401.416016	-109.275681
19406.799316	-114.474388
19412.182617	-111.897362
19417.565918	-111.672340
19422.949219	-111.506058
19428.332520	-112.470634
19433.715820	-112.666191
19439.099121	-110.562141
19444.482422	-110.400826
19449.865723	-111.834824
19455.249023	-110.046814
19460.632324	-105.897453
19466.015625	-104.663818
19471.398926	-107.672646
19476.782227	-107.357491
19482.165527	-107.244850
19487.548828	-101.462997
19492.932129	-102.345284
19498.315430	-103.979149
19503.698730	-104.172134
19509.082031	-104.315300
19514.465332	-104.992958
19519.848633	-101.643768
19525.231934	-98.217743
19530.615234	-101.348404
19535.998535	-108.208458
19541.381836	-111.901520
19546.765137	-112.524956
19552.148438	-113.608871
19557.531738	-113.195366
19562.915039	-113.134979
19568.298340	-113.780098
19573.681641	-114.599594
19579.064941	-114.379379
19584.448242	-114.327446
19589.831543	-113.825630
19595.214844	-112.962700
19600.598145	-113.033218
19605.981445	-113.492706
19611.364746	-115.195740
19616.748047	-115.092079
19622.131348	-114.522758
19627.514648	-115.176704
19632.897949	-113.070824
19638.281250	-113.270142
19643.664551	-116.200226
19649.047852	-115.179260
19654.431152	-115.362488
19659.814453	-114.153442
19665.197754	-113.552788
19670.581055	-115.150993
19675.964355	-115.725044
19681.347656	-117.923180
19686.730957	-118.901665
19692.114258	-117.935287
19697.497559	-116.011490
19702.880859	-116.103134
19708.264160	-116.794708
19713.647461	-115.630707
19719.030762	-115.132896
19724.414062	-115.055855
19729.797363	-114.710640
19735.180664	-114.606613
19740.563965	-114.696671
19745.947266	-113.829659
19751.330566	-113.907013
19756.713867	-115.040955
19762.097168	-116.206467
19767.480469	-115.608551
19772.863770	-116.372414
19778.247070	-115.681580
19783.630371	-114.631325
19789.013672	-115.728661
19794.396973	-116.220589
19799.780273	-116.317436
19805.163574	-116.468880
19810.546875	-115.913773
19815.930176	-115.188156
19821.313477	-115.616203
19826.696777	-114.863297
19832.080078	-112.550079
19837.463379	-112.574753
19842.846680	-114.720665
19848.229980	-116.090469
19853.613281	-116.395538
19858.996582	-116.164780
19864.379883	-114.200844
19869.763184	-116.010933
19875.146484	-115.175781
19880.529785	-113.225876
19885.913086	-112.981560
19891.296387	-113.242172
19896.679688	-113.919579
19902.062988	-112.434532
19907.446289	-111.825790
19912.829590	-115.277916
19918.212891	-114.966484
19923.596191	-114.777733
19928.979492	-112.054977
19934.362793	-109.750511
19939.746094	-109.261497
19945.129395	-109.355026
19950.512695	-108.671867
19955.895996	-107.392998
19961.279297	-108.413864
19966.662598	-107.061096
19972.045898	-106.791794
19977.429199	-109.603699
19982.812500	-113.589027
19988.195801	-114.718437
19993.579102	-114.736565
19998.962402	-115.473854
20004.345703	-115.041153
20009.729004	-114.936424
20015.112305	-115.529305
20020.495605	-116.877861
20025.878906	-116.799210
20031.262207	-116.987122
20036.645508	-118.198662
20042.028809	-118.318649
20047.412109	-117.514877
20052.795410	-117.024612
20058.178711	-118.333000
20063.562012	-117.841705
20068.945312	-117.119843
20074.328613	-117.835060
20079.711914	-118.679413
20085.095215	-117.140244
20090.478516	-117.651405
20095.861816	-119.128853
20101.245117	-118.368484
20106.628418	-117.259964
20112.011719	-117.358246
20117.395020	-117.581657
20122.778320	-118.429565
20128.161621	-118.397987
20133.544922	-118.740585
20138.928223	-119.073883
20144.311523	-119.841148
20149.694824	-118.684814
20155.078125	-116.534424
20160.461426	-116.613884
20165.844727	-117.816673
20171.228027	-118.391243
20176.611328	-118.506027
20181.994629	-119.205231
20187.377930	-119.138573
20192.761230	-118.301094
20198.144531	-118.420609
20203.527832	-120.039520
20208.911133	-119.683289
20214.294434	-119.960457
20219.677734	-118.544113
20225.061035	-118.639488
20230.444336	-118.776428
20235.827637	-117.765556
20241.210938	-117.932220
20246.594238	-119.288811
20251.977539	-119.332275
20257.360840	-119.486053
20262.744141	-117.565414
20268.127441	-118.499832
20273.510742	-120.353378
20278.894043	-118.525246
20284.277344	-117.375038
20289.660645	-115.244247
20295.043945	-112.714928
20300.427246	-116.566895
20305.810547	-117.011375
20311.193848	-115.589928
20316.577148	-118.830696
20321.960449	-117.786674
20327.343750	-117.268341
20332.727051	-118.526825
20338.110352	-116.157463
20343.493652	-110.682297
20348.876953	-108.335922
20354.260254	-111.846832
20359.643555	-115.679108
20365.026855	-111.657272
20370.410156	-110.340096
20375.793457	-107.249031
20381.176758	-109.881500
20386.560059	-113.185532
20391.943359	-114.486252
20397.326660	-115.616158
20402.709961	-117.431122
20408.093262	-115.880844
20413.476562	-114.093040
20418.859863	-115.747665
20424.243164	-118.130714
20429.626465	-119.559296
20435.009766	-119.162300
20440.393066	-120.037102
20445.776367	-121.561996
20451.159668	-120.855515
20456.542969	-121.084381
20461.926270	-121.404915
20467.309570	-121.377861
20472.692871	-121.553009
20478.076172	-120.115875
20483.459473	-121.762657
20488.842773	-121.833687
20494.226074	-120.435684
20499.609375	-121.279587
20504.992676	-122.920174
20510.375977	-122.705879
20515.759277	-120.762947
20521.142578	-120.200996
20526.525879	-121.008110
20531.909180	-122.936958
20537.292480	-120.531212
20542.675781	-120.275177
20548.059082	-121.646889
20553.442383	-121.046944
20558.825684	-120.573730
20564.208984	-120.974319
20569.592285	-121.908546
20574.975586	-121.975990
20580.358887	-120.212791
20585.742188	-120.496544
20591.125488	-121.137085
20596.508789	-121.480843
20601.892090	-121.127213
20607.275391	-121.012032
20612.658691	-120.898308
20618.041992	-121.175674
20623.425293	-120.268562
20628.808594	-119.882271
20634.191895	-121.193825
20639.575195	-121.761230
20644.958496	-119.888512
20650.341797	-119.278053
20655.725098	-120.290901
20661.108398	-120.453461
20666.491699	-119.789253
20671.875000	-120.968315
20677.258301	-121.691086
20682.641602	-122.015617
20688.024902	-120.729324
20693.408203	-121.375053
20698.791504	-121.479286
20704.174805	-120.492073
20709.558105	-118.593353
20714.941406	-118.357796
20720.324707	-117.534622
20725.708008	-119.724953
20731.091309	-120.742668
20736.474609	-117.287003
20741.857910	-120.109604
20747.241211	-119.255173
20752.624512	-117.528557
20758.007812	-116.835686
20763.391113	-116.503319
20768.774414	-116.230614
20774.157715	-117.014938
20779.541016	-116.801300
20784.924316	-113.982742
20790.307617	-111.372818
20795.690918	-113.847618
20801.074219	-118.262383
20806.457520	-115.654556
20811.840820	-117.043457
20817.224121	-112.134651
20822.607422	-113.295326
20827.990723	-115.952118
20833.374023	-116.773880
20838.757324	-115.976875
20844.140625	-117.266495
20849.523926	-117.594238
20854.907227	-115.559029
20860.290527	-115.443886
20865.673828	-118.533638
20871.057129	-122.863068
20876.440430	-124.531235
20881.823730	-122.383636
20887.207031	-121.709503
20892.590332	-121.685860
20897.973633	-121.555115
20903.356934	-121.216866
20908.740234	-120.419807
20914.123535	-120.779152
20919.506836	-122.071075
20924.890137	-121.121979
20930.273438	-119.789886
20935.656738	-120.754425
20941.040039	-124.636780
20946.423340	-122.710960
20951.806641	-122.186287
20957.189941	-122.135551
20962.573242	-121.338150
20967.956543	-121.675987
20973.339844	-120.510185
20978.723145	-121.892014
20984.106445	-122.735062
20989.489746	-120.329948
20994.873047	-118.697021
21000.256348	-119.773438
21005.639648	-121.425117
21011.022949	-121.451935
21016.406250	-122.111862
21021.789551	-121.496529
21027.172852	-122.372917
21032.556152	-121.248665
21037.939453	-120.717552
21043.322754	-121.017540
21048.706055	-120.389793
21054.089355	-120.508247
21059.472656	-119.772194
21064.855957	-118.984184
21070.239258	-120.036743
21075.622559	-120.040497
21081.005859	-118.238701
21086.389160	-119.749649
21091.772461	-121.943787
21097.155762	-120.783829
21102.539062	-118.368286
21107.922363	-118.473862
21113.305664	-119.105583
21118.688965	-120.618279
21124.072266	-120.930077
21129.455566	-120.381691
21134.838867	-120.228920
21140.222168	-118.208015
21145.605469	-116.305450
21150.988770	-116.203369
21156.372070	-116.574203
21161.755371	-115.491745
21167.138672	-117.909424
21172.521973	-119.113853
21177.905273	-113.982819
21183.288574	-117.697838
21188.671875	-114.766060
21194.055176	-115.935745
21199.438477	-115.602837
21204.821777	-114.217545
21210.205078	-114.043503
21215.588379	-116.159752
21220.971680	-116.736481
21226.354980	-113.073730
21231.738281	-109.414825
21237.121582	-110.794342
21242.504883	-117.719505
21247.888184	-113.016060
21253.271484	-114.011681
21258.654785	-110.836800
21264.038086	-110.976349
21269.421387	-114.690063
21274.804688	-117.636757
21280.187988	-119.767738
21285.571289	-118.412338
21290.954590	-117.210381
21296.337891	-117.787880
21301.721191	-118.330551
21307.104492	-121.151558
21312.487793	-122.421074
21317.871094	-122.371292
21323.254395	-122.667526
21328.637695	-123.039810
21334.020996	-122.117081
21339.404297	-121.259506
21344.787598	-122.447525
21350.170898	-124.787453
21355.554199	-122.365738
21360.937500	-121.787407
21366.320801	-122.926735
21371.704102	-123.697983
21377.087402	-121.777061
21382.470703	-122.049637
21387.854004	-123.435219
21393.237305	-125.208961
21398.620605	-122.801102
21404.003906	-121.126335
21409.387207	-122.404335
21414.770508	-123.776947
21420.153809	-121.838867
21425.537109	-121.562698
21430.920410	-121.989891
21436.303711	-121.608482
21441.687012	-121.663597
21447.070312	-121.243675
21452.453613	-121.186775
21457.836914	-122.040367
21463.220215	-122.007927
21468.603516	-122.105347
21473.986816	-122.796005
21479.370117	-122.750572
21484.753418	-122.419159
21490.136719	-121.950523
21495.520020	-122.546806
21500.903320	-124.227676
21506.286621	-123.666008
21511.669922	-122.167297
21517.053223	-122.399338
21522.436523	-124.238220
21527.819824	-123.173325
21533.203125	-123.111778
21538.586426	-123.668190
21543.969727	-125.159256
21549.353027	-122.938347
21554.736328	-122.218201
21560.119629	-121.990761
21565.502930	-123.860352
21570.886230	-123.253372
21576.269531	-123.001137
21581.652832	-122.839859
21587.036133	-124.443871
21592.419434	-122.261215
21597.802734	-122.477463
21603.186035	-123.525459
21608.569336	-123.700821
21613.952637	-121.621117
21619.335938	-121.884232
21624.719238	-123.726601
21630.102539	-123.636024
21635.485840	-121.425285
21640.869141	-121.258232
21646.252441	-121.548866
21651.635742	-120.968994
21657.019043	-120.403046
21662.402344	-121.283844
21667.785645	-121.266235
21673.168945	-119.427452
21678.552246	-118.392487
21683.935547	-120.946159
21689.318848	-119.840614
21694.702148	-121.956879
21700.085449	-118.341957
21705.468750	-116.387627
21710.852051	-118.374687
21716.235352	-121.333725
21721.618652	-120.273933
21727.001953	-119.903381
21732.385254	-121.272087
21737.768555	-123.117256
21743.151855	-119.396683
21748.535156	-119.426628
21753.918457	-120.889839
21759.301758	-123.280533
21764.685059	-122.677963
21770.068359	-121.676125
21775.451660	-121.067841
21780.834961	-122.677574
21786.218262	-122.737968
21791.601562	-123.236366
21796.984863	-124.031937
21802.368164	-125.646172
21807.751465	-123.960365
21813.134766	-122.682899
21818.518066	-122.658005
21823.901367	-125.417885
21829.284668	-124.194916
21834.667969	-122.926102
21840.051270	-122.019981
21845.434570	-123.398895
21850.817871	-124.264359
21856.201172	-122.786011
21861.584473	-123.288200
21866.967773	-125.107063
21872.351074	-122.432320
21877.734375	-121.358368
21883.117676	-123.150970
21888.500977	-125.927330
21893.884277	-123.354942
21899.267578	-122.571945
21904.650879	-122.042023
21910.034180	-120.139000
21915.417480	-120.232422
21920.800781	-121.497421
21926.184082	-123.068176
21931.567383	-123.724770
21936.950684	-121.656715
21942.333984	-119.433563
21947.717285	-117.460495
21953.100586	-116.900665
21958.483887	-120.037140
21963.867188	-118.898369
21969.250488	-119.669243
21974.633789	-121.339577
21980.017090	-117.079437
21985.400391	-117.380051
21990.783691	-120.402390
21996.166992	-122.945724
22001.550293	-120.558090
22006.933594	-118.610428
22012.316895	-120.295944
22017.700195	-122.544930
22023.083496	-121.487755
22028.466797	-118.773026
22033.850098	-120.299736
22039.233398	-122.936928
22044.616699	-122.821373
