Frequency (Hz)	Level (dB)
18868.469238	-105.047668
18873.852539	-108.832329
18879.235840	-107.151901
18884.619141	-104.222572
18890.002441	-99.457314
18895.385742	-107.272156
18900.769043	-105.208023
18906.152344	-106.473389
18911.535645	-109.099281
18916.918945	-104.582413
18922.302246	-109.892761
18927.685547	-110.235565
18933.068848	-104.663734
18938.452148	-104.970833
18943.835449	-101.533989
18949.218750	-105.686470
18954.602051	-104.804161
18959.985352	-101.670410
18965.368652	-101.088203
18970.751953	-112.485954
18976.135254	-105.963394
18981.518555	-106.543045
18986.901855	-105.319542
18992.285156	-111.181282
18997.668457	-114.027512
19003.051758	-108.540756
19008.435059	-103.288620
19013.818359	-111.659050
19019.201660	-103.987778
19024.584961	-101.911835
19029.968262	-99.319267
19035.351562	-103.632179
19040.734863	-106.072227
19046.118164	-109.031433
19051.501465	-104.893219
19056.884766	-101.674561
19062.268066	-112.558540
19067.651367	-104.254929
19073.034668	-105.930626
19078.417969	-103.391960
19083.801270	-107.843529
19089.184570	-108.542961
19094.567871	-112.206627
19099.951172	-111.596611
19105.334473	-106.037224
19110.717773	-100.802536
19116.101074	-100.945312
19121.484375	-103.589661
19126.867676	-107.525467
19132.250977	-103.554390
19137.634277	-103.167770
19143.017578	-102.773628
19148.400879	-102.994179
19153.784180	-102.443314
19159.167480	-105.324745
19164.550781	-113.138573
19169.934082	-101.942558
19175.317383	-98.414429
19180.700684	-97.346581
19186.083984	-101.510544
19191.467285	-101.572174
19196.850586	-107.589142
19202.233887	-101.572655
19207.617188	-102.292496
19213.000488	-113.877335
19218.383789	-97.077126
19223.767090	-100.623032
19229.150391	-104.662537
19234.533691	-117.205757
19239.916992	-109.357773
19245.300293	-108.002571
19250.683594	-108.651237
19256.066895	-102.777084
19261.450195	-115.021919
19266.833496	-108.358925
19272.216797	-113.374763
19277.600098	-109.769524
19282.983398	-107.949951
19288.366699	-107.328995
19293.750000	-105.385170
19299.133301	-104.334770
19304.516602	-104.303383
19309.899902	-111.933327
19315.283203	-108.282784
19320.666504	-110.471855
19326.049805	-105.832817
19331.433105	-108.900635
19336.816406	-107.515320
19342.199707	-110.830238
19347.583008	-101.949684
19352.966309	-103.645142
19358.349609	-101.567848
19363.732910	-103.182556
19369.116211	-105.109901
19374.499512	-103.959167
19379.882812	-107.535835
19385.266113	-109.585884
19390.649414	-106.089798
19396.032715	-112.239731
19401.416016	-109.509789
19406.799316	-105.024353
19412.182617	-109.031364
19417.565918	-103.124107
19422.949219	-106.729973
19428.332520	-103.944107
19433.715820	-109.017494
19439.099121	-110.102097
19444.482422	-104.235489
19449.865723	-104.351753
19455.249023	-105.241440
19460.632324	-102.959984
19466.015625	-103.612839
19471.398926	-105.825417
19476.782227	-104.542557
19482.165527	-105.083191
19487.548828	-109.121307
19492.932129	-106.896149
19498.315430	-104.745872
19503.698730	-109.801102
19509.082031	-115.300743
19514.465332	-114.699478
19519.848633	-111.208374
19525.231934	-111.931038
19530.615234	-107.627594
19535.998535	-109.940292
19541.381836	-107.034149
19546.765137	-112.763535
19552.148438	-106.115494
19557.531738	-102.241333
19562.915039	-107.094856
19568.298340	-111.222481
19573.681641	-113.619949
19579.064941	-109.963058
19584.448242	-108.040993
19589.831543	-117.146141
19595.214844	-106.347672
19600.598145	-113.667938
19605.981445	-107.978050
19611.364746	-103.992592
19616.748047	-105.382240
19622.131348	-105.118340
19627.514648	-109.904839
19632.897949	-101.882286
19638.281250	-105.139297
19643.664551	-104.549545
19649.047852	-105.786324
19654.431152	-105.006935
19659.814453	-103.656586
19665.197754	-111.335114
19670.581055	-109.751419
19675.964355	-112.557945
19681.347656	-112.698044
19686.730957	-112.051270
19692.114258	-106.365982
19697.497559	-107.680077
19702.880859	-107.338242
19708.264160	-108.198624
19713.647461	-107.008041
19719.030762	-99.218155
19724.414062	-100.671944
19729.797363	-105.354752
19735.180664	-101.810989
19740.563965	-103.969307
19745.947266	-110.440521
19751.330566	-104.915520
19756.713867	-105.049362
19762.097168	-109.436775
19767.480469	-106.810944
19772.863770	-105.833046
19778.247070	-105.042137
19783.630371	-111.268005
19789.013672	-118.202309
19794.396973	-110.409256
19799.780273	-111.877571
19805.163574	-108.453926
19810.546875	-115.151314
19815.930176	-109.891319
19821.313477	-115.914680
19826.696777	-107.588081
19832.080078	-107.953575
19837.463379	-113.364006
19842.846680	-114.018562
19848.229980	-108.902000
19853.613281	-110.344147
19858.996582	-109.145935
19864.379883	-104.565536
19869.763184	-105.506264
19875.146484	-119.240997
19880.529785	-110.147812
19885.913086	-106.798874
19891.296387	-103.798248
19896.679688	-109.582024
19902.062988	-111.139809
19907.446289	-109.816277
19912.829590	-106.490990
19918.212891	-106.693153
19923.596191	-106.545547
19928.979492	-111.052711
19934.362793	-109.354355
19939.746094	-107.887665
19945.129395	-110.742668
19950.512695	-109.264915
19955.895996	-118.083832
19961.279297	-105.042953
19966.662598	-105.948280
19972.045898	-116.546593
19977.429199	-110.137466
19982.812500	-110.012451
19988.195801	-108.335083
19993.579102	-111.348495
19998.962402	-105.130020
20004.345703	-106.471458
20009.729004	-109.702461
20015.112305	-107.177750
20020.495605	-106.461121
20025.878906	-107.258690
20031.262207	-108.610359
20036.645508	-109.264313
20042.028809	-106.323715
20047.412109	-106.889862
20052.795410	-114.484802
20058.178711	-108.469322
20063.562012	-108.509094
20068.945312	-113.406715
20074.328613	-108.803665
20079.711914	-107.484245
20085.095215	-109.252838
20090.478516	-107.291626
20095.861816	-105.233604
20101.245117	-107.137505
20106.628418	-112.657654
20112.011719	-113.689636
20117.395020	-111.000343
20122.778320	-116.926590
20128.161621	-114.644791
20133.544922	-121.021233
20138.928223	-106.018280
20144.311523	-104.808556
20149.694824	-109.939194
20155.078125	-107.215271
20160.461426	-114.022537
20165.844727	-109.862572
20171.228027	-108.575409
20176.611328	-107.056717
20181.994629	-107.330528
20187.377930	-109.146774
20192.761230	-110.328293
20198.144531	-107.563889
20203.527832	-110.186714
20208.911133	-117.411911
20214.294434	-109.128296
20219.677734	-107.822449
20225.061035	-107.544998
20230.444336	-107.556564
20235.827637	-105.314133
20241.210938	-106.463348
20246.594238	-106.099098
20251.977539	-104.693123
20257.360840	-105.503044
20262.744141	-105.438774
20268.127441	-100.951416
20273.510742	-113.527084
20278.894043	-105.339973
20284.277344	-109.113106
20289.660645	-107.237541
20295.043945	-108.162331
20300.427246	-109.530495
20305.810547	-109.624542
20311.193848	-106.228157
20316.577148	-109.441170
20321.960449	-107.805656
20327.343750	-107.319740
20332.727051	-111.874390
20338.110352	-109.528687
20343.493652	-114.987869
20348.876953	-106.113060
20354.260254	-107.096046
20359.643555	-109.762146
20365.026855	-112.246033
20370.410156	-109.828667
20375.793457	-110.692039
20381.176758	-103.409851
20386.560059	-108.441849
20391.943359	-109.272682
20397.326660	-118.739395
20402.709961	-109.642021
20408.093262	-105.971802
20413.476562	-111.375099
20418.859863	-111.490868
20424.243164	-113.900009
20429.626465	-110.917297
20435.009766	-109.716988
20440.393066	-114.590599
20445.776367	-108.302170
20451.159668	-112.922516
20456.542969	-113.741013
20461.926270	-110.122116
20467.309570	-108.390190
20472.692871	-114.079659
20478.076172	-107.979858
20483.459473	-107.510849
20488.842773	-115.283371
20494.226074	-115.950195
20499.609375	-105.870155
20504.992676	-107.441216
20510.375977	-111.374672
20515.759277	-107.892174
20521.142578	-110.512207
20526.525879	-110.401550
20531.909180	-106.332817
20537.292480	-110.722443
20542.675781	-110.028374
20548.059082	-108.508392
20553.442383	-108.885330
20558.825684	-111.253212
20564.208984	-115.911011
20569.592285	-109.399841
20574.975586	-110.811348
20580.358887	-108.174500
20585.742188	-107.059227
20591.125488	-121.176910
20596.508789	-111.018646
20601.892090	-109.116112
20607.275391	-112.796921
20612.658691	-112.919846
20618.041992	-110.500450
20623.425293	-107.821632
20628.808594	-116.303230
20634.191895	-113.074379
20639.575195	-112.722839
20644.958496	-111.860588
20650.341797	-113.251335
20655.725098	-108.265038
20661.108398	-116.144043
20666.491699	-109.074501
20671.875000	-107.692177
20677.258301	-108.107323
20682.641602	-107.207481
20688.024902	-106.504181
20693.408203	-109.506477
20698.791504	-116.676765
20704.174805	-112.029709
20709.558105	-110.744240
20714.941406	-109.858673
20720.324707	-111.167664
20725.708008	-111.761078
20731.091309	-112.914253
20736.474609	-112.707191
20741.857910	-107.297386
20747.241211	-110.204086
20752.624512	-113.198387
20758.007812	-115.691925
20763.391113	-108.481934
20768.774414	-106.482056
20774.157715	-105.152161
20779.541016	-106.655540
20784.924316	-110.232124
20790.307617	-110.370911
20795.690918	-115.171829
20801.074219	-106.604729
20806.457520	-106.678612
20811.840820	-108.592896
20817.224121	-110.073914
20822.607422	-119.527145
20827.990723	-112.525940
20833.374023	-113.185951
20838.757324	-114.710915
20844.140625	-113.832878
20849.523926	-109.236893
20854.907227	-108.248672
20860.290527	-111.097099
20865.673828	-113.174088
20871.057129	-115.183418
20876.440430	-112.580643
20881.823730	-113.390968
20887.207031	-111.572906
20892.590332	-110.826752
20897.973633	-110.585648
20903.356934	-109.811996
20908.740234	-111.322830
20914.123535	-110.655533
20919.506836	-114.670692
20924.890137	-112.545265
20930.273438	-111.455719
20935.656738	-111.468658
20941.040039	-110.797585
20946.423340	-114.054504
20951.806641	-114.545021
20957.189941	-111.483528
20962.573242	-112.429008
20967.956543	-113.183556
20973.339844	-110.646736
20978.723145	-111.612358
20984.106445	-109.542664
20989.489746	-110.089294
20994.873047	-115.091347
21000.256348	-114.592957
21005.639648	-115.764305
21011.022949	-111.605995
21016.406250	-105.668114
21021.789551	-114.247482
21027.172852	-121.548111
21032.556152	-114.205833
21037.939453	-120.794365
21043.322754	-111.588821
21048.706055	-118.294182
21054.089355	-116.665268
21059.472656	-110.745140
21064.855957	-107.494606
21070.239258	-108.496925
21075.622559	-111.922882
21081.005859	-116.086090
21086.389160	-111.686356
21091.772461	-105.859619
21097.155762	-105.608887
21102.539062	-109.732391
21107.922363	-112.936699
21113.305664	-112.132202
21118.688965	-110.460167
21124.072266	-110.861923
21129.455566	-122.739166
21134.838867	-115.312798
21140.222168	-110.074127
21145.605469	-111.131012
21150.988770	-109.663368
21156.372070	-110.227783
21161.755371	-120.499763
21167.138672	-112.379944
21172.521973	-108.004517
21177.905273	-109.412842
21183.288574	-109.592857
21188.671875	-110.640594
21194.055176	-108.874504
21199.438477	-110.045769
21204.821777	-111.358383
21210.205078	-109.126488
21215.588379	-111.727745
21220.971680	-108.730881
21226.354980	-110.377853
21231.738281	-111.805817
21237.121582	-108.033920
21242.504883	-114.690155
21247.888184	-110.268921
21253.271484	-110.553520
21258.654785	-117.478302
21264.038086	-114.702896
21269.421387	-114.190773
21274.804688	-123.660797
21280.187988	-117.512840
21285.571289	-113.065964
21290.954590	-108.949440
21296.337891	-108.108597
21301.721191	-113.662895
21307.104492	-117.334503
21312.487793	-114.232285
21317.871094	-109.315964
21323.254395	-122.151222
21328.637695	-115.989456
21334.020996	-113.636223
21339.404297	-110.822449
21344.787598	-112.622856
21350.170898	-115.532837
21355.554199	-113.647682
21360.937500	-112.890427
21366.320801	-111.542191
21371.704102	-123.980682
21377.087402	-111.475578
21382.470703	-113.957352
21387.854004	-122.650749
21393.237305	-114.146889
21398.620605	-110.226288
21404.003906	-114.467300
21409.387207	-116.291862
21414.770508	-112.121971
21420.153809	-110.616470
21425.537109	-113.816788
21430.920410	-109.889458
21436.303711	-112.878014
21441.687012	-113.083290
21447.070312	-115.021019
21452.453613	-110.296112
21457.836914	-110.184364
21463.220215	-112.331871
21468.603516	-114.568771
21473.986816	-108.536057
21479.370117	-116.054619
21484.753418	-117.332710
21490.136719	-111.335793
21495.520020	-114.315781
21500.903320	-116.582916
21506.286621	-113.460686
21511.669922	-122.631378
21517.053223	-114.043121
21522.436523	-112.922119
21527.819824	-113.669815
21533.203125	-112.108482
21538.586426	-110.438408
21543.969727	-109.091805
21549.353027	-108.225754
21554.736328	-110.643929
21560.119629	-117.019600
21565.502930	-111.946472
21570.886230	-112.510002
21576.269531	-110.427895
21581.652832	-116.764946
21587.036133	-116.469315
21592.419434	-115.799187
21597.802734	-117.327438
21603.186035	-110.488586
21608.569336	-111.875748
21613.952637	-110.001755
21619.335938	-113.244026
21624.719238	-119.607674
21630.102539	-111.594650
21635.485840	-114.813499
21640.869141	-113.989883
21646.252441	-112.655861
21651.635742	-112.381317
21657.019043	-109.876053
21662.402344	-109.967552
21667.785645	-111.825432
21673.168945	-117.096893
21678.552246	-116.625870
21683.935547	-109.106407
21689.318848	-113.488686
21694.702148	-112.204979
21700.085449	-113.172523
21705.468750	-112.353233
21710.852051	-113.424965
21716.235352	-116.805046
21721.618652	-114.743690
21727.001953	-111.073593
21732.385254	-111.413155
21737.768555	-114.536606
21743.151855	-113.035667
21748.535156	-117.227974
21753.918457	-117.541557
21759.301758	-117.539940
21764.685059	-110.938461
21770.068359	-111.267860
21775.451660	-112.325996
21780.834961	-110.123650
21786.218262	-117.244972
21791.601562	-115.668304
21796.984863	-115.497696
21802.368164	-115.982124
21807.751465	-113.845947
21813.134766	-111.321274
21818.518066	-112.656906
21823.901367	-112.600471
21829.284668	-112.893341
21834.667969	-115.138420
21840.051270	-114.529053
21845.434570	-113.903542
21850.817871	-114.151955
21856.201172	-112.785637
21861.584473	-117.504715
21866.967773	-115.318222
21872.351074	-116.071266
21877.734375	-115.703789
21883.117676	-113.211433
21888.500977	-113.057800
21893.884277	-115.682953
21899.267578	-112.530357
21904.650879	-114.833832
21910.034180	-112.629837
21915.417480	-108.491203
21920.800781	-111.152130
21926.184082	-113.106979
21931.567383	-119.542725
21936.950684	-114.398453
21942.333984	-109.302246
21947.717285	-117.511887
21953.100586	-109.787201
21958.483887	-112.144989
21963.867188	-119.097290
21969.250488	-115.598152
21974.633789	-113.650932
21980.017090	-114.220764
21985.400391	-115.917145
21990.783691	-112.027367
21996.166992	-109.763252
22001.550293	-111.167938
22006.933594	-111.504051
22012.316895	-113.764740
22017.700195	-116.900063
22023.083496	-115.923767
22028.466797	-114.207359
22033.850098	-120.886765
22039.233398	-113.871094
22044.616699	-114.074226
